replicate,positive_headroom_ratio,oracle_capture_at_budget,oracle_primary_reduction_ratio,oracle_absrel_relative_degradation,uniform_primary_reduction_ratio,rgb_gradient_capture_at_budget,base_gradient_capture_at_budget,combined_gradient_capture_at_budget
102,0.06798332765500549,0.9533227509021467,0.06481005293555182,-0.05245604523507056,0.050695407805119566,0.47350433884947213,0.6692343784415219,0.7352244935493361
103,0.08190286411547903,0.9030109120223581,0.073959180022162,-0.06894066905368763,0.06356539381402969,0.45838379153194747,0.6998433492961998,0.6634475395067168
104,0.06884416908761501,0.9576639256602308,0.0659295772272621,-0.05351019305946603,0.04960383986701916,0.4526081129043883,0.6701287210775854,0.6940924782077086
105,0.12053142429935408,0.9055559189087031,0.10914794468877637,-0.11586017305210856,0.1066461918347505,0.49762944780391877,0.690019785792705,0.673561280919494
106,0.10938329627917358,0.9391466398014501,0.10272695515099232,-0.09795537779026416,0.08614934735060384,0.49150433682505706,0.7452497090612441,0.7054873286757838
107,0.07185238803244062,0.9575656352710387,0.06880337759202518,-0.055227175567094805,0.058637278084345705,0.49353161096938436,0.7063131851796491,0.7883421437923024
108,0.09344933245895912,0.9115238612249844,0.08518129635188768,-0.09015281686959575,0.07885896618451133,0.5896514459015736,0.7696411770614924,0.6948585892174054
109,0.10831609787141502,0.9490294423820478,0.10279516596390832,-0.08716228242581209,0.09119587526469226,0.4528732469605479,0.7307299592118961,0.6834427847902191
110,0.09533461996467525,0.9291631306340908,0.08858141394418895,-0.0912490967998046,0.08098472771769745,0.5387413396455122,0.7174374338690496,0.6779954128203817
111,0.1283483876764072,0.9649091342560352,0.12384453163600004,-0.09839247608955812,0.11616921388293677,0.5572605631896236,0.7243999138653022,0.78597700908259
112,0.11287210150038463,0.948165899444389,0.10702147764129057,-0.10602027026261539,0.09285141201853654,0.6879309743772668,0.8106690795309148,0.8124326709488999
113,0.11736764964511542,0.9278143979459348,0.10889539519381218,-0.09881985319127044,0.09973320872295917,0.551443656093265,0.6480023391860505,0.6949652584370494
114,0.07845800160060792,0.9302295013092394,0.07298394770265303,-0.06724463134607007,0.055429184714178695,0.5351666498103332,0.7880147322577943,0.6218709394755744
115,0.1038913225673439,0.9433208274398442,0.09800284836804662,-0.09853879619700483,0.09018780441089223,0.6553047557860638,0.7887685850333577,0.795973574318259
116,0.10666635747651279,0.9691610260527462,0.10337687645724615,-0.07986056397446302,0.09103481318905905,0.5358319728523474,0.7839863515187376,0.741082435485384
117,0.10675403751815774,0.956724186348651,0.10213416968399282,-0.08804463499006314,0.09894200276145929,0.4463710343539681,0.6234127254606119,0.7369815851504612
118,0.09097106654035451,0.9217069686732533,0.08384866597788299,-0.08423350087635521,0.07339275174228076,0.5999697917633827,0.7019071989660274,0.7400422879686717
119,0.10690576795257158,0.9332016723571379,0.0997646414379639,-0.08385349286588058,0.09312916087398888,0.4421515447685154,0.6810227687590754,0.7199662332913339
120,0.10660921924569229,0.8840389984198007,0.09424670740427876,-0.11282822179029568,0.09404745866732417,0.5264630060616315,0.7213190900153805,0.6063010840125964
121,0.11099368615608211,0.9162920247250576,0.10170262941965406,-0.10261176097502732,0.0940570489336876,0.5454731367601511,0.7582557397017168,0.6995193351002313
122,0.08492575286299356,0.9620847393427755,0.08170577080668212,-0.060322641142722754,0.06633349525908927,0.5630354053322887,0.7248383767408961,0.8065139076826622
123,0.11852613058897085,0.9113469804409641,0.10801843121560997,-0.14020766034043877,0.10626657022595178,0.7455921763234961,0.8482621236954684,0.804621748203291
124,0.10921794467729863,0.924284530093228,0.10094845667380513,-0.11277629420144852,0.09487367710861315,0.6463213441957832,0.7504689291505733,0.7480229576065947
125,0.11748762816047167,0.9284888695313658,0.10908595505463779,-0.11708659503875038,0.10730077327422687,0.6097875380427625,0.7051248529632079,0.7813379473891144
126,0.11570995172237675,0.9099134074372592,0.1052860364461086,-0.11751515450222079,0.10459263167340088,0.56870925705392,0.6606877819336033,0.7239794937287153
127,0.09053885897623362,0.9101720592296165,0.08240593971469841,-0.07763967673384246,0.06993268811295059,0.3683521166089401,0.7303890236164516,0.5514722051839973
128,0.10889739059995682,0.9647897400961214,0.10506308517407814,-0.09221036114185328,0.09757700701078759,0.6577210573294007,0.7422286946609798,0.84724559589456
129,0.11101483442721533,0.9046117230866245,0.10042532065937959,-0.12223981970664895,0.09504065900835432,0.64002365861648,0.786048499471936,0.7265596098915564
130,0.12347031109084466,0.9109437546709447,0.11247450877548362,-0.14019604172063535,0.11008460074278612,0.7481444906343943,0.8366074056596875,0.7848529297358982
131,0.10061558623313124,0.925759363076324,0.09314582102673452,-0.10306575794617097,0.08415977597773691,0.6226350659356166,0.7570942227838622,0.7401678746240469
132,0.07664593226423859,0.9567410596573276,0.07333031045291138,-0.06128464739253637,0.049050551861312644,0.36863514477750686,0.8337430007343832,0.5516842577903491
133,0.11293006309957394,0.9079828959333329,0.10253856573108516,-0.10655087823261544,0.09386612535990922,0.512605523010918,0.7567006344024371,0.6739810083981177
134,0.08568656373486391,0.9495576019425812,0.08136432797877752,-0.07449325043242991,0.06630863503226213,0.7063749107521106,0.8694524585851505,0.7867760325597243
